id,label,subject,text
271,billing,Service downtime not credited,You had a 4-hour outage last month but no service credits were issued. I was down during business hours.
272,billing,Downgrade effective date ignored,I requested to downgrade on March 15th but you didn't apply it until April 1st and charged full price for March.
273,billing,Statement price doesn't match what I was quoted,My statement for March says $299/month but I was quoted $249/month during signup. I have the confirmation email with the original price. Can you correct this?
274,billing,Something is off with my charges this month,My bill is higher than usual and I can't figure out why from the invoice. Can someone walk me through the line items?
275,billing,Billing support unresponsive,I've emailed billing support multiple times with questions but I keep getting automated responses no real help.
276,billing,Locked into old pricing after contract ended,My contract ended but you're still charging the old rate. New customers get better pricing. Can you update to current rates?
277,billing,Credit not applied to new purchases,I have unused credits from a refund but when I make a new purchase it's being charged instead of using the credit.
278,billing,Late fee charged for on-time payment,I paid on the due date but you still charged me a late fee. The payment was submitted before midnight on the deadline.
279,billing,Invoice due date calculation wrong,The invoice shows a due date that's actually in the past when I receive it.
280,billing,Billing cycle changed without consent,You moved my billing cycle to a different date without asking. I'm confused about when I'm charged now.
281,billing,Minimum commitment charge even after paying,I paid off my minimum commitment but you still charged me the same amount next month.
282,billing,Nonprofit pricing application rejected,We're a registered nonprofit and should qualify for nonprofit pricing but your system rejected our application.
283,billing,Promotional offer not honored,I was promised 3 months free when I signed up but you're charging me for month 1. The promotion should cover the first 3 months.
284,billing,Total on statement doesn't add up to the line items,The line items add up to one total but the statement shows a different total. The math doesn't work out.
285,billing,Vendor portal not showing all charges,The vendor portal you provided doesn't show all the amounts deducted from our account making reconciliation impossible.
286,billing,Billing still active after account deletion,I deleted my account but I'm still being charged. The deletion didn't stop the charges. I can't even get into my account anymore to cancel the subscription because the credentials no longer work.
287,billing,Monthly statement has no line-item breakdown,My monthly statements no longer show a breakdown of what I'm being charged for. They just show a total. I need itemization for accounting purposes.
288,billing,Tax treatment unclear for services,It's unclear whether your services are taxable in our jurisdiction and you're treating it inconsistently.
289,billing,Downloaded charge record is blank PDF,Every time I try to download my statement I get a blank PDF. The download button triggers but the file opens empty. I need the document for expense reporting and I've tried three different browsers.
290,billing,Payment method updated but old card still charged,I updated my payment method in my account two weeks ago but the system still tried the old card and it failed. The settings page shows the new card is active but the backend didn't process the update.
291,billing,Company name I don't recognize on my statement,The invoice that was generated has a completely different company name. I need this corrected for my tax records.
292,billing,Commitment discount not honored,We committed to a certain usage level to qualify for a discount tier but our account still shows the standard rate. When we get into the plan settings the negotiated tier isn't reflected anywhere.
293,billing,Charged for plan I cancelled three months ago,I confirmed the cancellation and got the email but charges have continued every month. I want this stopped.
294,billing,Two different prices shown for same plan,The pricing page shows one amount but my invoice shows another. Which is the actual price?
295,billing,Payment failed but trying again charged me,My first payment attempt failed so I tried again but it turns out both went through. Now I have two charges on my account this month.
296,billing,Subscription renewed at wrong price,My annual subscription renewed automatically this week but my account dashboard still shows the old plan tier from two years ago. The renewal went through but the account settings didn't update. I need the account settings synced to match what I'm actually paying for.
297,billing,Cancellation not processed still being charged,I cancelled my subscription on February 15th and received a confirmation email but I was still charged on March 1st. Please process the refund and confirm cancellation.
298,billing,Subscription auto-renewal without confirmation,"I expected to be asked to confirm my subscription renewal but I was just automatically charged. I didn't consent to this. When I got into my account to cancel, the option was grayed out."
299,billing,The invoice page won't load and the amount looks wrong,Every time I navigate to my invoice page the browser shows a loading error and the page never renders. On the one occasion it did load briefly the total charged did not match what I agreed to. I need the invoice page fixed so I can review the charges properly and understand why the amount appears incorrect. This is a billing concern not just a technical glitch.
300,billing,Competitor price matching,If competitors offer better pricing will you match it?
301,billing,Compensation not meeting SLA terms,We were breached SLA but the automatic compensation is way below what the contract specifies.
302,billing,Subscription renewal without email reminder,I didn't receive any reminder that my subscription was about to renew. I got charged but had no heads up or chance to cancel. I've been trying to reach the renewal settings in my account but the page keeps erroring out.
303,billing,Got charged before the service even started,You invoiced me for service before it was actually provided which breaks our payment terms.
304,billing,Bank fees not covered by you,You passed through bank wire transfer fees to me even though you initiated the transaction.
305,billing,Cancellation doesn't stop billing,I cancelled my subscription but charges keep appearing on my card.
306,billing,The plan upgrade shows wrong charges,I recently upgraded from the basic plan to the premium plan and my new statement shows charges that do not correspond to the quoted pricing. The plan upgrade fee is listed correctly but two additional line items I do not recognize have inflated my total bill. I need someone to review the charges associated with my plan upgrade and correct the statement.
307,billing,Usage-based billing calculation incorrect,Our usage-based charges don't match our actual usage. The calculation seems off.
308,billing,Exchange rate applied day was wrong,You used the exchange rate from the wrong day resulting in an unfavorable rate for me.
309,billing,Payment plan request denied,I asked to set up a payment plan for a large outstanding amount but was told it's not an option.
310,billing,Shipping insurance added to bill without consent,I see a line item for shipping insurance I never agreed to. Remove it from future orders and explain why it appeared.
311,billing,Bundle discount vanished from my monthly charges,I signed up for a bundle that included a discount but it vanished. When I get into my account the bundle settings show it's still selected but the dashboard doesn't reflect the discounted rate.
312,billing,"Partial payment arrangement ignored, full amount charged",I made a partial payment arrangement with support but the full amount was still charged to my card.
313,billing,Taxes calculated on discounted price,Tax was applied to my original price not the discounted price I should have paid.
314,billing,Tax calculation seems wrong,I'm paying sales tax on top of my subscription but looking at your terms I shouldn't be charged tax in my state. Please review my account.
315,billing,No invoice received after payment was taken,Payment was deducted from my card five days ago but I cannot access my account to see the transaction details. The billing history page in my account won't load so I have no way to view what I was charged for.
316,bug_report,Autosave overwrites manual changes every 30 seconds,"The autosave feature keeps overwriting the edits I'm actively making, reverting my work constantly."
317,bug_report,Database connection error on some pages,Occasionally when I load product pages I see a 'database connection error' message. Refreshing usually fixes it but it's unreliable.
318,bug_report,Search returns no results for valid queries,Searching for 'laptop' or 'headphones' in the search bar returns zero results even though I can see those products when I browse categories. Search seems completely broken.
319,bug_report,Camera feed showing upside down,Video streaming from the camera is rotated 180 degrees making it impossible to use.
320,bug_report,String encoding wrong,Strings are corrupted due to wrong character encoding.
321,bug_report,Dark mode makes text invisible,After switching to dark mode several text elements become the same color as the background and are unreadable.
322,bug_report,Order processing error on checkout,I am consistently hitting an error during the order processing step at checkout. The progress bar reaches about 80 percent and then displays a generic processing error before resetting the cart. I have tried three different browsers and two different devices and the error occurs every time. The checkout order processing pipeline has a critical bug preventing purchases from completing.
323,bug_report,Email field won't accept certain domains,When I try to sign up with my company email from a less common domain the form says it's invalid. But I can receive emails there.
324,bug_report,Email change verification link goes to 404,"I requested to change my email, got the verification link, clicked it, and landed on a 404 page. Email was not updated."
325,bug_report,Performance degradation over time,Application performance gradually degrades over time.
326,bug_report,XML parsing error,XML parser fails on valid XML documents.
327,bug_report,Accessibility violation for color blind,The app uses color alone to convey meaning making it unusable for colorblind users.
328,bug_report,Dropdown menu options not clickable on mobile,On my Android phone when I tap on a dropdown menu in the checkout form the options appear but none of them respond to taps. Site version not app.
329,bug_report,Clipboard paste not working,When I try to paste text from clipboard into the app it doesn't appear.
330,bug_report,Confirmation dialog keeps reappearing,When I delete an item a confirmation dialog pops up but even after I click Yes it pops up again immediately.
331,bug_report,Color picker returning wrong hex values,When I select a color with the color picker the hex value saved is different from what I selected.
332,bug_report,Number formatting wrong locale,Numbers use periods instead of commas for thousands in non-English locales.
333,bug_report,Memory leak causes app slowdown,After using the app for 30 minutes it gets noticeably slower and more sluggish. The app isn't releasing memory properly.
334,bug_report,RTL languages displayed as LTR,Right-to-left languages like Arabic display left-to-right making them unreadable.
335,bug_report,One signup form created two duplicate accounts,"After submitting the registration form once, I received two confirmation emails and two accounts were created."
336,bug_report,Mobile app freezes when adding items,The iOS app completely freezes for 10+ seconds whenever I try to add something to my cart. Sometimes it crashes after the freeze.
337,bug_report,The checkout button submitted twice and charged me double,When I clicked the checkout button the page froze momentarily and then submitted the order twice. My bank statement now shows two identical charges for the same amount at the same timestamp. This is clearly a bug in the checkout flow that allowed a double submission rather than a billing policy issue. The duplicate charge needs to be voided and the bug fixed.
338,bug_report,Mobile app crashes on screen rotation,The app consistently crashes when I rotate my phone from portrait to landscape on the main dashboard.
339,bug_report,Shipping calculator shows negative cost,The shipping cost estimator on the checkout page shows a negative dollar amount for standard shipping which can't be right.
340,bug_report,Fingerprint sensor misalignment,The app isn't recognizing my fingerprint correctly even though it works fine in other apps.
341,bug_report,Form field validation too strict,The form rejects my address as 'invalid' but it's a real valid address. I can't complete the signup because of this.
342,bug_report,Session persists after logout,After I log out I can still access my account by hitting the back button and refreshing. The session isn't actually cleared. This seems like a bug where the server isn't properly invalidating the session token on logout.
343,bug_report,It's NOT a billing problem the payment form itself is broken,I want to clarify upfront that this is not a billing dispute about my charges. The actual payment form on your website is broken and non-functional. When I try to enter my card details the fields do not accept input and the form cannot be submitted at all. This is a software defect in the payment form that needs a technical fix not a billing team response.
344,bug_report,Data export produces empty file,When I request a data export from my account settings the system sends me an email saying the export is ready but the attached CSV file is completely empty with no content at all. I have tried exporting three times over two days and each time the file is blank. The data export functionality is broken and needs to be investigated.
345,bug_report,DOM rendering showing placeholder text,Sometimes placeholder text from the HTML remains visible in production instead of being replaced by actual content.
346,bug_report,Random seed not isolated,Random number generator isn't properly seeded causing predictable output.
347,bug_report,File upload accepts wrong file types,I can upload a .exe file on the form even though it should only accept images. There's no file type validation.
348,bug_report,Background task crashing app,The app crashes whenever background sync tries to run even with minimal data.
349,bug_report,Report generation hangs forever,Clicking 'Generate Report' shows a spinner but never finishes. Left it running for 45 minutes before giving up. This used to take about 30 seconds.
350,bug_report,Drag and drop non-functional,The drag-and-drop functionality for reordering items isn't working on mobile.
351,bug_report,System notification overridden,The system-level notification settings aren't being respected. Your app ignores do-not-disturb settings.
352,bug_report,Double-clicking items adds multiple quantities,If I accidentally double-click 'Add to Cart' it adds the item multiple times instead of once.
353,bug_report,Print stylesheet broken,When I try to print the page or use Print to PDF it looks completely different from the screen. The print styles aren't working.
354,bug_report,Keyboard shortcut conflicts with browser,The Ctrl+S shortcut in your app triggers the browser save dialog instead of saving within the app.
355,bug_report,Pagination not working correctly,When I click page 2 or 3 the URL changes but the same products stay on screen. The pagination doesn't actually navigate between pages.
356,bug_report,Tracking page throws 500 error every time,Every time I try to view my order tracking I get a 500 internal server error. The tracking number works on the carrier site but not yours.
357,bug_report,Receipt email never arrives,After purchasing I get an order confirmation page but the receipt email never arrives. I need that for my records.
358,bug_report,Sound notification too loud,The notification sound is painfully loud and there's no way to adjust the volume. It's startling.
359,bug_report,Data sync conflicts corrupting data,When syncing between devices sometimes data gets corrupted if there are conflicts.
360,bug_report,NULL handling inconsistent,NULL values are treated inconsistently in operations.
361,bug_report,Map widget not loading,The store location map on the contact page just shows a gray box. The map isn't loading even though Google Maps is working fine on other sites.
362,bug_report,Notifications not being sent,I set up email notifcations for new orders but im not recieving any emails. My spam folder is clean. Tested with a test order and no email came through.
363,bug_report,Memory usage excessive,The app is using an excessive amount of device memory and draining battery very quickly.
364,bug_report,Sign-in form cut off on mobile screen,On mobile the entry form doesn't fit the screen properly and the buttons are cut off.
365,bug_report,Color scheme doesn't match brand,The color palette used doesn't match our brand guidelines that we specified.
366,bug_report,Download attachment returns 404,When I try to download an invoice PDF I get a 404 error. The file might be missing from your server.
367,bug_report,App won't open at all,The app will not open. It crashes immediately on launch.
368,bug_report,Profile sync delayed,Profile changes aren't syncing across devices.
369,bug_report,Export to CSV produces empty file,The export completes successfully and downloads a file but the file is empty despite data being visible on screen.
370,bug_report,N plus one query problem,Doing one query in a loop creates N+1 queries.
371,bug_report,Account settings reset to defaults on every logout,Every time I log out and back in my notification preferences and display settings are completely reset.
372,bug_report,App behaves differently on iOS versus Android,The same feature works fine on Android but does nothing on iPhone. This inconsistency seems like a bug.
373,bug_report,Animation causing motion sickness,The animations are too fast or too much making users with motion sensitivity feel sick.
374,bug_report,Spacing inconsistent between sections,The padding and margins between UI elements are inconsistent looking unprofessional.
375,bug_report,Text input prediction broken,The keyboard autocomplete and predictive text suggestions are completely wrong and unhelpful.
376,bug_report,Query result set too large,Query tries to load millions of rows causing memory exhaustion.
377,bug_report,Object reference not deep copied,Object wasn't deep copied so changes affect original.
378,bug_report,Image alt text missing,Images don't have alt text making them inaccessible to blind users and bad for SEO.
379,bug_report,Search results show items from wrong category,The search feature is returning completely unrelated items when I type a product name. Searching for a specific electronics item surfaces results from the clothing category with no relevance to my query. I have confirmed the issue on both the app and website. This is a bug in the search ranking or filtering logic that needs to be corrected.
380,bug_report,Offline mode not working,Even with cached data the app won't function when internet is disconnected.
381,bug_report,Login page infinite loop,After I enter my credentials on the login page it just spins and never actually logs me in. I've tried three different browsers.
382,bug_report,Closure capturing wrong value,Closure is capturing wrong value due to scoping issue.
383,bug_report,Profile photo upload silently fails,"I upload a profile photo, the progress bar completes, and then the old photo remains. No error message at all."
384,bug_report,Video captions missing,Videos don't have captions making them inaccessible to deaf users.
385,bug_report,HAVING clause not filtering,HAVING clause isn't filtering aggregated results as expected.
386,bug_report,Sorting by alias failing,ORDER BY with column alias fails in some databases.
387,bug_report,Equality check broken,Equality operator not working for custom objects.
388,bug_report,Crypto random insufficient,Using wrong random source for cryptographic purposes.
389,bug_report,Payment form throws 500 error,When i try to complete checkout and click 'Pay Now' I get a genric 500 internal server error. Ive tried three differnt credit cards. Cart items are still there.
390,bug_report,Screen reader incompatible,The app is completely incompatible with screen readers preventing blind users from using it.
391,bug_report,Daylight saving time not handled,When daylight saving time changes the app shows wrong times or misses the transition.
392,bug_report,Text overflow in buttons,Long text in buttons overflows and gets cut off making labels unreadable.
393,bug_report,Map iteration order,Iterating over map/object produces unpredictable order.
394,bug_report,Unable to update payment method,When I try to add a new credit card in billing settings the form just reloads after I submit. My old card is expiring next week so I need this fixed urgently.
395,bug_report,Memory growth unbounded,Memory usage grows unbounded even when doing the same tasks.
396,bug_report,Hashing collision,Hash function has too many collisions causing hash table issues.
397,bug_report,2FA screen freezes after code entry,I enter the 6-digit code correctly and the screen freezes. I have to kill the app and then my account ends up locked.
398,bug_report,Dark mode crashes the app on my phone,Enabling dark mode in the settings immediately crashes the application and forces a restart every single time. I cannot use dark mode at all because of this crash. The bug is fully reproducible and I have confirmed it on two different Android devices running the latest OS. Please fix the dark mode rendering crash.
399,bug_report,Console errors not being logged,Errors in the browser console aren't being captured by the error tracking system. We can't debug issues from production.
400,bug_report,CPU usage spiking randomly,For no apparent reason the app suddenly spikes to 100% CPU usage causing the device to get very hot.
401,bug_report,Two-factor authentication code rejected,My 2FA codes keep saying 'invalid code' even though I'm entering them immediately. My phone's time is synced. This is blocking me from logging in.
402,bug_report,Checkout page missing shipping options,The delivery options dropdown on checkout is completely empty. I can't select how I want my order sent so I can't complete the purchase. I've verified my address is in a supported area.
403,bug_report,Timezone handling causing wrong dates,Events and orders are showing dates that are off by one day. The timezone handling seems broken.
404,bug_report,Icon rendering blurry,Icons in the app are rendered blurry and pixelated instead of crisp.
405,bug_report,Bulk delete removes the wrong records,"I selected 10 items to delete and confirmed, but a completely different set of items was deleted."
406,bug_report,CPU usage spike unexplained,CPU usage spikes to 100% for no apparent reason.
407,bug_report,Notification spam overwhelming,The app is sending way too many notifications making the setting feel useless. Can't use the product because of alerts.
408,bug_report,Type coercion unexpected,Implicit type coercion produces unexpected results.
409,bug_report,Search returns results belonging to another user,When I search for my records I sometimes see entries that belong to a different user. Looks like a data isolation bug.
410,bug_report,Calendar sync duplicating events,Since I connected Google Calendar every event is showing up three times. I disconnected and reconnected and the duplicates are still there.
411,bug_report,Window function incorrect,Window function is producing wrong result over partition.
412,bug_report,Notifications keep appearing after being dismissed,Every time I dismiss a notification it reappears within a few seconds as if it was never cleared. Closing and reopening the app does not help and the dismissed notifications pile up making the notification center unusable. This is a clear bug in the notification persistence logic. Please escalate this to the engineering team for a fix.
413,bug_report,Missing database index,Query is slow because critical index is missing.
414,bug_report,Set membership broken,Set membership testing not working correctly.
415,bug_report,Search autocomplete shows irrelevant results,When I start typing in the search bar the suggestions are completely off-topic and not helpful.
416,bug_report,Wishlist items disappearing,Items I added to my wishlist keep disappearing. When I refresh the page several items are gone.
417,bug_report,Cartesian product in join,Database join creates unintended cartesian product.
418,bug_report,Font inconsistency across screens,Different screens use different fonts making the app feel disjointed.
419,bug_report,Order confirmation email shows wrong delivery date,The automated confirmation email says delivery in 2 days but the tracking page says 2 weeks. One of them is wrong.
420,bug_report,Copy and paste into text field duplicates characters,Whenever I paste text into the description field each character appears twice. Typing works fine.
421,bug_report,Keyboard navigation missing,There's no keyboard navigation making the app unusable for those who can't use a mouse.
422,bug_report,Loading state unclear,When the app is loading there's no visual indicator so users think it froze or failed.
423,bug_report,App crashes on startup,Every time I open the app on my iPhone 14 it crashes immediately after the splash screen. I've tried reinstalling but the problem persists. Running iOS 17.2.
424,bug_report,JavaScript undefined variable,Reference to undefined variable crashes JavaScript.
425,bug_report,Installation notification popup Desktop notification not displaying,I have notifications enabled but they're not showing up on my desktop. Nothing appears even when configured to do so.
426,bug_report,Export to CSV downloads empty file,When I click 'Export to CSV' on my dashboard the file downloads but it's completely empty. The data shows fine in the UI. Tried Firefox and Edge same result.
427,bug_report,Drag and drop reordering loses items,When I drag items to reorder them one item randomly disappears from the list after I drop it.
428,bug_report,Focus indicator invisible,When using keyboard navigation the focus indicator is invisible so you can't see which element is focused.
429,bug_report,Warning not obvious enough,Critical warnings are styled the same as regular messages so important ones get missed.
430,bug_report,Share button produces broken link,When I try to share a product the link generated doesn't work. It shows a 404 error when I click it.
431,bug_report,Pagination offset wrong,Pagination with offset produces duplicate or missing rows.
432,bug_report,CSV escaping broken,CSV export doesn't properly escape special characters.
433,bug_report,Man in the middle possible,Unencrypted Wi-Fi usage allows man in the middle attacks.
434,bug_report,Logout doesn't clear session,After I logout I can still access my account by hitting the back button. The session isn't being properly destroyed.
435,bug_report,Images not loading on product page,Product images on the website are broken — I just see a gray box. This started happening yesterday. I'm using Chrome 121 on Windows 11.
436,bug_report,Date picker rejects dates before 2020,The date picker rejects any date before January 1 2020 with a validation error. I need to enter historical dates.
437,bug_report,Chat support widget not responding,The chat box opens but messages don't send. The send button doesn't work no matter how many times I click it.
438,bug_report,API returns 401 with valid token,Our integration is suddenly getting 401 Unauthorized responses on the /v2/orders endpoint. The API key hasn't changed and was working fine until this morning.
439,bug_report,Secrets in log output,Sensitive data like passwords are being logged.
440,bug_report,Aggregate function wrong,Aggregate function is calculating wrong result.
441,bug_report,Error message incomprehensible,Error messages are cryptic and don't explain what went wrong or how to fix it.
442,bug_report,Log file rotation broken,Log files don't rotate and grow indefinitely.
443,bug_report,API rate limit hit on very first request of the day,"I'm receiving a 429 rate limit error on my very first API call of the day, well before any limit should apply."
444,bug_report,Microphone permission prompts repeatedly,The app keeps asking for microphone permission every time even though I already granted it.
445,bug_report,CSS specificity problem,CSS rules aren't applying because of specificity issues.
446,bug_report,Service worker not updating,New code changes aren't showing up because the old service worker is cached. Users need to do a hard refresh to see updates.
447,bug_report,Event listeners not cleaning up,After navigating between pages the old event listeners are still firing. This is causing duplicate actions and memory issues.
448,bug_report,Button tap targets too small,The touch targets for buttons are so small it's hard to tap them accurately on a phone.
449,bug_report,GROUP BY clause error,GROUP BY isn't working correctly with selected columns.
450,bug_report,Search doesn't work with special characters,Searching for products with dashes or underscores in the name returns no results. The search doesn't handle special characters.
451,bug_report,Form labels disconnected from fields,Form field labels aren't properly associated with their inputs confusing screen readers.
452,bug_report,Promo code field rejects valid codes,The promo code input rejects codes with a red error even though support confirmed the codes are valid and active.
453,bug_report,Page layout broken on tablet,When I view the site on my iPad everything is jumbled. Text overlaps with images and buttons are cut off.
454,bug_report,Invoice PDF download produces corrupted file,Downloading my invoice produces a file that no PDF reader can open. Consistently broken across all browsers.
455,bug_report,Video upload stuck at 99%,Uploading any video file gets stuck at 99% indefinatly. Ive waited over an hour. The file size is around 200MB. Tried on Chrome and Safari.
456,bug_report,Language change not working,When I change the app language to Spanish or another language UI still shows in English.
457,bug_report,Wrong currency displayed for EU accounts,My account is set to EUR but all prices are displaying in USD. This happened after your maintenance window last Tuesday. Region settings still show Europe/Berlin.
458,bug_report,Data not saving after session expires,If my session times out while I'm editing a form and I log back in all my changes are lost. There's no warning that the session expired before I hit save.
459,bug_report,Notifications arrive hours late,Push notifications are showing up 3 to 4 hours after the event they are about. Real-time alerts are useless this way.
460,bug_report,Dark mode text is unreadable,After the latest update enabling dark mode makes the text in the settings panel turn black-on-dark-gray and I can't read anything. Please fix ASAP.
461,bug_report,Slow database query,Specific database query is extremely slow.
462,bug_report,HTML rendering issue,HTML content doesn't render correctly in the UI.
463,bug_report,Vibration notification not turning off,I disabled vibrations in settings but my phone still vibrates when notifications arrive.
464,bug_report,Sorting dropdown broken,When I select 'Sort by Price' or 'Sort by Rating' the products stay in the same order. The sort isn't working at all.
465,bug_report,Keyboard shortcuts not working in login,Keyboard shortcuts I use elsewhere don't work in the sign-in entry form.
466,bug_report,Date format not localized,Dates always show in MM/DD/YYYY format regardless of locale settings.
467,bug_report,Array mutation bug,Array was mutated when it shouldn't have been.
468,bug_report,Sign-in page showing blank white screen,The entry page loads but the form fields don't appear. I just see a blank white screen where the entry form should be.
469,bug_report,Checkout crashes mid-payment with no confirmation,I fill in all payment details and click purchase but the page crashes with no confirmation. I don't know if I was charged.
470,bug_report,Payment page loops after entering card details,"After filling in my card details the page refreshes and clears the form, making it impossible to complete purchase."
471,bug_report,Notification badge count wrong,The notification bell shows 5 unread messages but when I click it there are only 2. The count is inaccurate.
472,bug_report,Popup overlay preventing interaction,A modal or popup is stuck on screen and blocking me from interacting with the main content.
473,bug_report,Page hangs when loading large lists,When I try to view my full order history the page hangs. It probably has too many records to load at once.
474,bug_report,Autocorrect making changes without consent,The form fields have aggressive autocorrect that's changing my text as I type. I can't disable it.
475,bug_report,Graph tooltips show data from the wrong series,Hovering over the bar chart shows tooltip values that don't match the bar I'm hovering over.
476,bug_report,Profile picture upload fails with no error message,When I try to upload a new profile picture the upload spinner runs for about thirty seconds and then silently fails with no error message shown. The old picture remains and there is no indication of what went wrong. I have tried files of different sizes and formats and none upload successfully. The profile picture upload feature is broken and needs to be fixed.
477,bug_report,JSON serialization circular,Trying to serialize circular object structure hangs.
478,bug_report,Placing an order opens a blank screen,Every time I try to place an order by clicking the confirm button the entire screen goes blank and the app becomes unresponsive. No order is actually created and I have to force-close the app and restart. The order placement flow is broken at the final confirmation step. This is a reproducible bug that needs investigation by your engineering team.
479,bug_report,Filter results not updating,When I click on price or category filters nothing happens. The products don't filter and no error message appears.
480,bug_report,Time zone conversion wrong,Event times are displayed in wrong time zone not matching user's setting.
481,bug_report,Loading spinner never stops,Sometimes the loading spinner on the dashboard just keeps spinning forever. The page never finishes loading even though there's no network issue.
482,bug_report,Currency symbol not showing,Prices show as just numbers without currency symbols in some locales.
483,refund_request,"Service outage on day of purchase, I never got what I paid for",The service was completely down on the exact day I purchased. I never got to use what I paid for.
484,refund_request,"Privacy violated by selling my data, want restitution",You violated my privacy by selling my data. I need the charge reversed as compensation.
485,refund_request,"Product appears counterfeit, want to be made whole",The item I received appears to be counterfeit or imitation not genuine. I need the charge reversed in full for this product.
486,refund_request,"Changed my mind within 24 hours, please honor your policy",I signed up last night and have decided it's not right for me. It's been under 24 hours. I am requesting that you return my payment.
487,refund_request,Item broken want payment back,The item arrived broken. I want my payment returned immediately.
488,refund_request,"Contract terms were breached, want to be made whole",You breached the contract terms. I am owed a return.
489,refund_request,Considering legal action if my payment is not returned,I'm considering legal action if you don't process my credit back.
490,refund_request,"Service outage last month, no credit issued",You had a 4-hour outage last month but no service credits were issued. I was down during business hours and want my payment back for that downtime.
491,refund_request,Invoice shows higher price than what I was quoted,My invoice for March says $299/month but I was quoted $249/month during signup. I have the confirmation email with the original price. I ask that you return the difference.
492,refund_request,Advertising claims do not match reality at all,The product doesn't meet the false advertising claims. I ask that you return what I paid.
493,refund_request,Restocking fee deducted is way too high,The restocking fee deducted from my payment reversal is excessive. Kindly reduce the fee and return the difference.
494,refund_request,"Your policy promises resolution within 30 days, I am within that window",Your policy states reimbursements within 30 days. I'm within that window so please reimbursement.
495,refund_request,Free trial ended 10 days early and I was charged,My 14-day free trial was supposed to end on March 20th but you charged my card on March 10th. I'd like the charge reversed and a full payment reversal.
496,refund_request,Third-party seller provided terrible service,The third-party seller provided poor service. I need the charge reversed from the platform.
497,refund_request,Charged more than the advertised price,I was charged more than the advertised price. I am requesting that you my money returned the overcharge.
498,refund_request,Payment declined message but my card was still charged,I tried to pay my invoice and got a 'payment declined' message. However my bank shows the $89 was actually debited. Kindly reimbursement the erroneous charge.
499,refund_request,Please upgrade me to a better tier as resolution,I ask that you upgrade me to a better tier instead of returning the payment.
500,refund_request,Product never arrived and I want my money back,My order was marked as delivered two weeks ago but I never received it at my address. I have checked with neighbors and the building reception and nobody accepted a parcel on my behalf. Since the product was never actually delivered I want a full refund of the purchase amount. Please process the refund without asking me to wait further.
501,refund_request,Want a manager to personally review my case,I want a manager to review my payment reversal request personally.
502,refund_request,Give me loyalty points as an alternative to cash,Give me loyalty points instead of a cash return of my payment.
503,refund_request,Offer free shipping on next order as compensation,I am requesting that you offer free shipping on my next order instead of my amount credited back.
504,refund_request,"Penalty clause excessive, want money back instead",The penalty clause is excessive. Return what I paid instead of paying penalties.
505,refund_request,Cancellation processed but charge never went away,I canceld my subscription on February 15th and recieved a confirmation email but I was still charged on March 1st. Process the return of my payment and confirm cancellation.
506,refund_request,"Return shipped weeks ago, money still has not come back",I returned the item three weeks ago with tracking confirmation showing it was delivered to your warehouse. Still no credit back.
507,refund_request,Security breach compromised my payment info,Your security was breached and my payment information was compromised. I need this transaction undone.
508,refund_request,Please send a replacement item instead,I am requesting that you send a replacement item instead of my amount credited back.
509,refund_request,Extended warranty added to my order without my consent,I don't want the extended warranty that was added to my order. Kindly return of my payment that charge.
510,refund_request,"Not satisfied, want to use the satisfaction guarantee",I'm not satisfied with my purchase and want to use the satisfaction guarantee my money returned.
511,refund_request,Have store credit but want my original payment back,I have store credit but want my amount credited back instead. Can you reimburse my purchase?
512,refund_request,Filing a chargeback for this unauthorized charge,I'm filing a chargeback with my credit card company for this unauthorized charge.
513,refund_request,Reimbursement approved weeks ago but has not appeared yet,I was told my reimbursement was issued 21 days ago but it has not appeared on my statement. I need this escalated.
514,refund_request,"Gift recipient already owns this, want to undo the purchase",I bought this as a gift and the recipient already owns it. They don't want it. Can I get my charge reversed?
515,refund_request,"Item delivered to wrong address, I can't retrieve it",The item was delivered to the wrong address and I can't get it back. I ask that you my money returned.
516,refund_request,Item never arrived and I want my money back,It's been six weeks since the estimated delivery date and my order has still not arrived. I expect to be paid back in full at this point.
517,refund_request,Subscription renewed without my consent,My subscription renewed without my consent. Cancel and return of my payment the renewal charge.
518,refund_request,"Complaint unresolved for weeks, want this settled",My complaint has been unresolved for weeks. I need this transaction undone to settle this.
519,refund_request,This complaint needs executive-level attention,This complaint needs executive-level attention regarding my reimbursement.
520,refund_request,"Item arrived with damaged packaging, want compensation",The item arrived with damaged packaging though the item inside seems fine. Kindly still provide my payment back for the damaged item or send a replacement.
521,refund_request,Purchased gift card for wrong amount by mistake,I accidentally purchased a gift card for the wrong amount. Reimbursement it.
522,refund_request,Someone accessed my account and made purchases without me,Someone else accessed my account and made purchases. I am owed a return for unauthorized charges.
523,refund_request,"Accidentally placed duplicate order, need one cancelled",I accidentally ordered the same item twice. I ask that you credit back one of the duplicate orders.
524,refund_request,Filing a Better Business Bureau complaint,I'm filing a complaint with the Better Business Bureau.
525,refund_request,Purchased feature not available in my region,After buying the add-on I discovered it's not available in my country. This wasn't disclosed. I expect to be paid back in full.
526,refund_request,Paid for new but received an opened used item,I paid for new but received an opened or used item. I expect to be paid back for receiving used merchandise.
527,refund_request,Please return funds via PayPal to my account,I ask that you reimbursement via PayPal to my account.
528,refund_request,Contract terms are completely unconscionable,The terms are unconscionable and I am owed a return.
