id,label,subject,text
326,refund_request,Refund needed #9079,I would like a refund for order ORD-686836. The product didn't meet expectations. Invoice INV-549118. Purchased on 2026-03-22 20:39. Please process ASAP.
327,refund_request,Refund needed #7388,I would like a refund for order ORD-405532. The product didn't meet expectations. Invoice INV-674262. Purchased on 2025-09-28 20:39. Please process ASAP.
328,refund_request,Refund needed #2108,I would like a refund for order ORD-195269. The product didn't meet expectations. Invoice INV-319527. Purchased on 2025-07-15 20:39. Please process ASAP.
329,refund_request,Refund needed #5043,I would like a refund for order ORD-842865. The product didn't meet expectations. Invoice INV-623658. Purchased on 2025-05-10 20:39. Please process ASAP.
330,refund_request,Refund needed #9591,I would like a refund for order ORD-252605. The product didn't meet expectations. Invoice INV-244523. Purchased on 2025-11-22 20:39. Please process ASAP.
331,refund_request,Refund needed #5696,I would like a refund for order ORD-265007. The product didn't meet expectations. Invoice INV-910186. Purchased on 2025-10-16 20:39. Please process ASAP.
332,refund_request,Refund needed #3697,I would like a refund for order ORD-218453. The product didn't meet expectations. Invoice INV-682459. Purchased on 2025-04-13 20:39. Please process ASAP.
333,refund_request,Refund needed #4344,I would like a refund for order ORD-617724. The product didn't meet expectations. Invoice INV-881161. Purchased on 2026-02-11 20:39. Please process ASAP.
334,refund_request,Refund needed #2421,I would like a refund for order ORD-295159. The product didn't meet expectations. Invoice INV-640438. Purchased on 2026-03-16 20:39. Please process ASAP.
335,refund_request,Refund needed #8149,I would like a refund for order ORD-605708. The product didn't meet expectations. Invoice INV-279294. Purchased on 2025-06-21 20:39. Please process ASAP.
336,refund_request,Refund needed #7555,I would like a refund for order ORD-351948. The product didn't meet expectations. Invoice INV-671778. Purchased on 2025-10-07 20:39. Please process ASAP.
337,refund_request,Refund needed #7802,I would like a refund for order ORD-596769. The product didn't meet expectations. Invoice INV-783425. Purchased on 2025-12-01 20:39. Please process ASAP.
338,refund_request,Refund needed #710,I would like a refund for order ORD-150861. The product didn't meet expectations. Invoice INV-389906. Purchased on 2025-06-14 20:39. Please process ASAP.
339,refund_request,Refund needed #7266,I would like a refund for order ORD-135988. The product didn't meet expectations. Invoice INV-227866. Purchased on 2025-10-22 20:39. Please process ASAP.
340,refund_request,Refund needed #8334,I would like a refund for order ORD-604970. The product didn't meet expectations. Invoice INV-644848. Purchased on 2025-05-17 20:39. Please process ASAP.
341,refund_request,Refund needed #6736,I would like a refund for order ORD-600818. The product didn't meet expectations. Invoice INV-385103. Purchased on 2026-02-09 20:39. Please process ASAP.
342,refund_request,Refund needed #8674,I would like a refund for order ORD-662239. The product didn't meet expectations. Invoice INV-380519. Purchased on 2025-11-19 20:39. Please process ASAP.
343,refund_request,Refund needed #3800,I would like a refund for order ORD-538710. The product didn't meet expectations. Invoice INV-346514. Purchased on 2025-10-25 20:39. Please process ASAP.
344,refund_request,Refund needed #669,I would like a refund for order ORD-116610. The product didn't meet expectations. Invoice INV-899636. Purchased on 2025-07-04 20:39. Please process ASAP.
345,refund_request,Refund needed #7891,I would like a refund for order ORD-140621. The product didn't meet expectations. Invoice INV-830881. Purchased on 2025-06-06 20:39. Please process ASAP.
346,refund_request,Refund needed #4212,I would like a refund for order ORD-844159. The product didn't meet expectations. Invoice INV-469528. Purchased on 2025-07-05 20:39. Please process ASAP.
347,refund_request,Refund needed #1743,I would like a refund for order ORD-228585. The product didn't meet expectations. Invoice INV-901171. Purchased on 2025-12-22 20:39. Please process ASAP.
348,refund_request,Refund needed #3452,I would like a refund for order ORD-376958. The product didn't meet expectations. Invoice INV-246776. Purchased on 2026-02-21 20:39. Please process ASAP.
349,refund_request,Refund needed #1654,I would like a refund for order ORD-952531. The product didn't meet expectations. Invoice INV-249823. Purchased on 2025-05-04 20:39. Please process ASAP.
350,refund_request,Refund needed #1612,I would like a refund for order ORD-309679. The product didn't meet expectations. Invoice INV-799035. Purchased on 2025-12-05 20:39. Please process ASAP.
351,refund_request,Refund needed #674,I would like a refund for order ORD-683841. The product didn't meet expectations. Invoice INV-104239. Purchased on 2026-01-14 20:39. Please process ASAP.
352,refund_request,Refund needed #8197,I would like a refund for order ORD-473216. The product didn't meet expectations. Invoice INV-953768. Purchased on 2025-04-18 20:39. Please process ASAP.
353,refund_request,Refund needed #4630,I would like a refund for order ORD-655615. The product didn't meet expectations. Invoice INV-380314. Purchased on 2026-03-14 20:39. Please process ASAP.
354,refund_request,Refund needed #5846,I would like a refund for order ORD-507479. The product didn't meet expectations. Invoice INV-115074. Purchased on 2025-09-20 20:39. Please process ASAP.
355,refund_request,Refund needed #3751,I would like a refund for order ORD-759468. The product didn't meet expectations. Invoice INV-196617. Purchased on 2025-09-22 20:39. Please process ASAP.
356,refund_request,Refund needed #9925,I would like a refund for order ORD-416186. The product didn't meet expectations. Invoice INV-773546. Purchased on 2025-10-22 20:39. Please process ASAP.
357,refund_request,Refund needed #2466,I would like a refund for order ORD-715272. The product didn't meet expectations. Invoice INV-573071. Purchased on 2025-12-22 20:39. Please process ASAP.
358,refund_request,Refund needed #509,I would like a refund for order ORD-756546. The product didn't meet expectations. Invoice INV-157955. Purchased on 2025-08-20 20:39. Please process ASAP.
359,refund_request,Refund needed #9852,I would like a refund for order ORD-848212. The product didn't meet expectations. Invoice INV-920659. Purchased on 2026-02-25 20:39. Please process ASAP.
360,refund_request,Refund needed #4455,I would like a refund for order ORD-308600. The product didn't meet expectations. Invoice INV-355914. Purchased on 2026-03-04 20:39. Please process ASAP.
361,refund_request,Refund needed #6059,I would like a refund for order ORD-544812. The product didn't meet expectations. Invoice INV-985250. Purchased on 2026-03-06 20:39. Please process ASAP.
362,refund_request,Refund needed #3347,I would like a refund for order ORD-206606. The product didn't meet expectations. Invoice INV-936195. Purchased on 2025-06-01 20:39. Please process ASAP.
363,refund_request,Refund needed #5860,I would like a refund for order ORD-172877. The product didn't meet expectations. Invoice INV-685394. Purchased on 2025-11-16 20:39. Please process ASAP.
364,refund_request,Refund needed #642,I would like a refund for order ORD-855921. The product didn't meet expectations. Invoice INV-168333. Purchased on 2026-01-07 20:39. Please process ASAP.
365,refund_request,Refund needed #151,I would like a refund for order ORD-549894. The product didn't meet expectations. Invoice INV-261111. Purchased on 2025-05-24 20:39. Please process ASAP.
366,refund_request,Refund needed #6822,I would like a refund for order ORD-564107. The product didn't meet expectations. Invoice INV-269863. Purchased on 2025-05-09 20:39. Please process ASAP.
367,refund_request,Refund needed #1113,I would like a refund for order ORD-764330. The product didn't meet expectations. Invoice INV-330141. Purchased on 2025-11-27 20:39. Please process ASAP.
368,refund_request,Refund needed #559,I would like a refund for order ORD-340039. The product didn't meet expectations. Invoice INV-276941. Purchased on 2026-04-11 20:39. Please process ASAP.
369,refund_request,Refund needed #9370,I would like a refund for order ORD-415893. The product didn't meet expectations. Invoice INV-903964. Purchased on 2025-07-12 20:39. Please process ASAP.
370,refund_request,Refund needed #8194,I would like a refund for order ORD-912679. The product didn't meet expectations. Invoice INV-332293. Purchased on 2025-10-07 20:39. Please process ASAP.
371,refund_request,Refund needed #5897,I would like a refund for order ORD-784986. The product didn't meet expectations. Invoice INV-798950. Purchased on 2025-04-26 20:39. Please process ASAP.
372,refund_request,Refund needed #5274,I would like a refund for order ORD-188972. The product didn't meet expectations. Invoice INV-324551. Purchased on 2025-06-25 20:39. Please process ASAP.
373,refund_request,Refund needed #1735,I would like a refund for order ORD-486331. The product didn't meet expectations. Invoice INV-616039. Purchased on 2025-05-28 20:39. Please process ASAP.
374,refund_request,Refund needed #639,I would like a refund for order ORD-777545. The product didn't meet expectations. Invoice INV-933237. Purchased on 2025-06-08 20:39. Please process ASAP.
375,refund_request,Refund needed #8718,I would like a refund for order ORD-400477. The product didn't meet expectations. Invoice INV-274265. Purchased on 2025-04-26 20:39. Please process ASAP.
376,refund_request,Refund needed #4380,I would like a refund for order ORD-157202. The product didn't meet expectations. Invoice INV-857538. Purchased on 2025-05-07 20:39. Please process ASAP.
377,refund_request,Refund needed #5319,I would like a refund for order ORD-283239. The product didn't meet expectations. Invoice INV-821494. Purchased on 2025-10-28 20:39. Please process ASAP.
378,refund_request,Refund needed #1368,I would like a refund for order ORD-796106. The product didn't meet expectations. Invoice INV-112718. Purchased on 2025-09-19 20:39. Please process ASAP.
379,refund_request,Refund needed #93,I would like a refund for order ORD-987371. The product didn't meet expectations. Invoice INV-327460. Purchased on 2025-07-29 20:39. Please process ASAP.
380,refund_request,Refund needed #2219,I would like a refund for order ORD-363505. The product didn't meet expectations. Invoice INV-228376. Purchased on 2025-07-13 20:39. Please process ASAP.
381,refund_request,Refund needed #6496,I would like a refund for order ORD-929304. The product didn't meet expectations. Invoice INV-189596. Purchased on 2025-09-27 20:39. Please process ASAP.
382,refund_request,Refund needed #8632,I would like a refund for order ORD-399175. The product didn't meet expectations. Invoice INV-356301. Purchased on 2025-08-10 20:39. Please process ASAP.
383,refund_request,Refund needed #9793,I would like a refund for order ORD-682662. The product didn't meet expectations. Invoice INV-684057. Purchased on 2026-04-02 20:39. Please process ASAP.
384,refund_request,Refund needed #9020,I would like a refund for order ORD-583979. The product didn't meet expectations. Invoice INV-786737. Purchased on 2026-03-19 20:39. Please process ASAP.
385,refund_request,Refund needed #3933,I would like a refund for order ORD-222979. The product didn't meet expectations. Invoice INV-245959. Purchased on 2025-05-19 20:39. Please process ASAP.
386,refund_request,Refund needed #4586,I would like a refund for order ORD-453980. The product didn't meet expectations. Invoice INV-977600. Purchased on 2025-12-26 20:39. Please process ASAP.
387,refund_request,Refund needed #889,I would like a refund for order ORD-136323. The product didn't meet expectations. Invoice INV-614463. Purchased on 2026-03-26 20:39. Please process ASAP.
388,refund_request,Refund needed #6894,I would like a refund for order ORD-636320. The product didn't meet expectations. Invoice INV-896125. Purchased on 2025-11-25 20:39. Please process ASAP.
389,refund_request,Refund needed #4673,I would like a refund for order ORD-918670. The product didn't meet expectations. Invoice INV-352419. Purchased on 2025-07-12 20:39. Please process ASAP.
390,refund_request,Refund needed #392,I would like a refund for order ORD-522854. The product didn't meet expectations. Invoice INV-131520. Purchased on 2025-05-30 20:39. Please process ASAP.
391,refund_request,Refund needed #2346,I would like a refund for order ORD-888605. The product didn't meet expectations. Invoice INV-221279. Purchased on 2025-11-15 20:39. Please process ASAP.
392,refund_request,Refund needed #5586,I would like a refund for order ORD-855349. The product didn't meet expectations. Invoice INV-356893. Purchased on 2026-04-01 20:39. Please process ASAP.
393,refund_request,Refund needed #5079,I would like a refund for order ORD-927109. The product didn't meet expectations. Invoice INV-244155. Purchased on 2025-04-18 20:39. Please process ASAP.
394,refund_request,Refund needed #5262,I would like a refund for order ORD-724218. The product didn't meet expectations. Invoice INV-315430. Purchased on 2025-12-09 20:39. Please process ASAP.
395,refund_request,Refund needed #7334,I would like a refund for order ORD-129909. The product didn't meet expectations. Invoice INV-353596. Purchased on 2026-02-06 20:39. Please process ASAP.
396,refund_request,Refund needed #5171,I would like a refund for order ORD-355051. The product didn't meet expectations. Invoice INV-919533. Purchased on 2026-04-05 20:39. Please process ASAP.
397,refund_request,Refund needed #848,I would like a refund for order ORD-895895. The product didn't meet expectations. Invoice INV-769351. Purchased on 2025-10-16 20:39. Please process ASAP.
398,refund_request,Refund needed #2368,I would like a refund for order ORD-286463. The product didn't meet expectations. Invoice INV-892712. Purchased on 2025-09-22 20:39. Please process ASAP.
399,refund_request,Refund needed #2880,I would like a refund for order ORD-468139. The product didn't meet expectations. Invoice INV-685555. Purchased on 2026-02-12 20:39. Please process ASAP.
400,refund_request,Refund needed #2386,I would like a refund for order ORD-921546. The product didn't meet expectations. Invoice INV-487867. Purchased on 2025-10-15 20:39. Please process ASAP.
401,refund_request,Refund needed #3823,I would like a refund for order ORD-669328. The product didn't meet expectations. Invoice INV-938217. Purchased on 2026-02-02 20:39. Please process ASAP.
402,refund_request,Refund needed #9881,I would like a refund for order ORD-160335. The product didn't meet expectations. Invoice INV-910824. Purchased on 2025-05-04 20:39. Please process ASAP.
403,refund_request,Refund needed #5165,I would like a refund for order ORD-391098. The product didn't meet expectations. Invoice INV-253171. Purchased on 2025-05-08 20:39. Please process ASAP.
404,refund_request,Refund needed #6731,I would like a refund for order ORD-688423. The product didn't meet expectations. Invoice INV-947292. Purchased on 2025-06-11 20:39. Please process ASAP.
405,refund_request,Refund needed #4314,I would like a refund for order ORD-371356. The product didn't meet expectations. Invoice INV-267255. Purchased on 2025-05-07 20:39. Please process ASAP.
406,refund_request,Refund needed #8948,I would like a refund for order ORD-372210. The product didn't meet expectations. Invoice INV-502165. Purchased on 2026-02-20 20:39. Please process ASAP.
407,refund_request,Refund needed #6703,I would like a refund for order ORD-471244. The product didn't meet expectations. Invoice INV-434459. Purchased on 2025-08-29 20:39. Please process ASAP.
408,refund_request,Refund needed #2834,I would like a refund for order ORD-717586. The product didn't meet expectations. Invoice INV-229336. Purchased on 2025-10-26 20:39. Please process ASAP.
409,refund_request,Refund needed #2866,I would like a refund for order ORD-195549. The product didn't meet expectations. Invoice INV-868379. Purchased on 2025-06-10 20:39. Please process ASAP.
410,refund_request,Refund needed #6619,I would like a refund for order ORD-352470. The product didn't meet expectations. Invoice INV-595422. Purchased on 2026-03-01 20:39. Please process ASAP.
411,refund_request,Refund needed #2980,I would like a refund for order ORD-496999. The product didn't meet expectations. Invoice INV-442674. Purchased on 2025-11-11 20:39. Please process ASAP.
412,refund_request,Refund needed #6003,I would like a refund for order ORD-888685. The product didn't meet expectations. Invoice INV-410670. Purchased on 2025-04-21 20:39. Please process ASAP.
413,refund_request,Refund needed #8693,I would like a refund for order ORD-164676. The product didn't meet expectations. Invoice INV-429850. Purchased on 2026-01-20 20:39. Please process ASAP.
414,refund_request,Refund needed #4717,I would like a refund for order ORD-426076. The product didn't meet expectations. Invoice INV-625934. Purchased on 2025-10-08 20:39. Please process ASAP.
415,refund_request,Refund needed #466,I would like a refund for order ORD-584077. The product didn't meet expectations. Invoice INV-993856. Purchased on 2026-04-09 20:39. Please process ASAP.
416,refund_request,Refund needed #5462,I would like a refund for order ORD-960531. The product didn't meet expectations. Invoice INV-357460. Purchased on 2025-12-30 20:39. Please process ASAP.
417,refund_request,Refund needed #3525,I would like a refund for order ORD-558123. The product didn't meet expectations. Invoice INV-985709. Purchased on 2025-11-01 20:39. Please process ASAP.
418,refund_request,Refund needed #7441,I would like a refund for order ORD-986547. The product didn't meet expectations. Invoice INV-829654. Purchased on 2025-08-23 20:39. Please process ASAP.
419,refund_request,Refund needed #4021,I would like a refund for order ORD-270316. The product didn't meet expectations. Invoice INV-513576. Purchased on 2025-06-25 20:39. Please process ASAP.
420,refund_request,Refund needed #3892,I would like a refund for order ORD-853048. The product didn't meet expectations. Invoice INV-923049. Purchased on 2026-04-02 20:39. Please process ASAP.
421,refund_request,Refund needed #9897,I would like a refund for order ORD-762319. The product didn't meet expectations. Invoice INV-956135. Purchased on 2025-04-22 20:39. Please process ASAP.
422,refund_request,Refund needed #2146,I would like a refund for order ORD-125447. The product didn't meet expectations. Invoice INV-234667. Purchased on 2025-05-31 20:39. Please process ASAP.
423,refund_request,Refund needed #4573,I would like a refund for order ORD-184865. The product didn't meet expectations. Invoice INV-959774. Purchased on 2025-10-05 20:39. Please process ASAP.
424,refund_request,Refund needed #8504,I would like a refund for order ORD-929624. The product didn't meet expectations. Invoice INV-302070. Purchased on 2025-12-05 20:39. Please process ASAP.
425,refund_request,Refund needed #5089,I would like a refund for order ORD-927199. The product didn't meet expectations. Invoice INV-516602. Purchased on 2025-11-03 20:39. Please process ASAP.
426,refund_request,Refund needed #110,I would like a refund for order ORD-871094. The product didn't meet expectations. Invoice INV-895263. Purchased on 2025-04-21 20:39. Please process ASAP.
427,refund_request,Refund needed #4730,I would like a refund for order ORD-987045. The product didn't meet expectations. Invoice INV-944775. Purchased on 2025-06-01 20:39. Please process ASAP.
428,refund_request,Refund needed #6475,I would like a refund for order ORD-133288. The product didn't meet expectations. Invoice INV-482732. Purchased on 2026-03-13 20:39. Please process ASAP.
429,refund_request,Refund needed #2356,I would like a refund for order ORD-624158. The product didn't meet expectations. Invoice INV-696648. Purchased on 2025-06-14 20:39. Please process ASAP.
430,refund_request,Refund needed #9467,I would like a refund for order ORD-628805. The product didn't meet expectations. Invoice INV-199324. Purchased on 2025-12-25 20:39. Please process ASAP.
431,refund_request,Refund needed #29,I would like a refund for order ORD-649735. The product didn't meet expectations. Invoice INV-119823. Purchased on 2025-11-09 20:39. Please process ASAP.
432,refund_request,Refund needed #863,I would like a refund for order ORD-431102. The product didn't meet expectations. Invoice INV-475682. Purchased on 2025-04-23 20:39. Please process ASAP.
433,refund_request,Refund needed #5467,I would like a refund for order ORD-263037. The product didn't meet expectations. Invoice INV-878206. Purchased on 2025-06-20 20:39. Please process ASAP.
434,refund_request,Refund needed #9915,I would like a refund for order ORD-245589. The product didn't meet expectations. Invoice INV-463699. Purchased on 2025-09-09 20:39. Please process ASAP.
435,refund_request,Refund needed #3064,I would like a refund for order ORD-319216. The product didn't meet expectations. Invoice INV-147216. Purchased on 2025-04-15 20:39. Please process ASAP.
436,refund_request,Refund needed #757,I would like a refund for order ORD-929320. The product didn't meet expectations. Invoice INV-183509. Purchased on 2026-03-12 20:39. Please process ASAP.
437,refund_request,Refund needed #9637,I would like a refund for order ORD-269784. The product didn't meet expectations. Invoice INV-752930. Purchased on 2026-01-30 20:39. Please process ASAP.
438,refund_request,Refund needed #6011,I would like a refund for order ORD-162579. The product didn't meet expectations. Invoice INV-580361. Purchased on 2026-01-02 20:39. Please process ASAP.
439,refund_request,Refund needed #9696,I would like a refund for order ORD-159330. The product didn't meet expectations. Invoice INV-470511. Purchased on 2026-04-01 20:39. Please process ASAP.
440,refund_request,Refund needed #3741,I would like a refund for order ORD-261334. The product didn't meet expectations. Invoice INV-200812. Purchased on 2026-02-28 20:39. Please process ASAP.
441,refund_request,Refund needed #3324,I would like a refund for order ORD-736614. The product didn't meet expectations. Invoice INV-925503. Purchased on 2025-11-12 20:39. Please process ASAP.
442,refund_request,Refund needed #2123,I would like a refund for order ORD-367215. The product didn't meet expectations. Invoice INV-121185. Purchased on 2025-06-24 20:39. Please process ASAP.
443,refund_request,Refund needed #105,I would like a refund for order ORD-749305. The product didn't meet expectations. Invoice INV-563052. Purchased on 2025-09-15 20:39. Please process ASAP.
444,refund_request,Refund needed #7578,I would like a refund for order ORD-379444. The product didn't meet expectations. Invoice INV-828391. Purchased on 2025-10-31 20:39. Please process ASAP.
445,refund_request,Refund needed #8530,I would like a refund for order ORD-696990. The product didn't meet expectations. Invoice INV-670393. Purchased on 2025-08-15 20:39. Please process ASAP.
446,refund_request,Refund needed #8459,I would like a refund for order ORD-281470. The product didn't meet expectations. Invoice INV-195075. Purchased on 2026-01-26 20:39. Please process ASAP.
447,refund_request,Refund needed #7672,I would like a refund for order ORD-719213. The product didn't meet expectations. Invoice INV-763722. Purchased on 2025-05-04 20:39. Please process ASAP.
448,refund_request,Refund needed #6086,I would like a refund for order ORD-254587. The product didn't meet expectations. Invoice INV-259555. Purchased on 2026-03-21 20:39. Please process ASAP.
449,refund_request,Refund needed #9108,I would like a refund for order ORD-565591. The product didn't meet expectations. Invoice INV-206835. Purchased on 2025-06-12 20:39. Please process ASAP.
450,refund_request,Refund needed #6726,I would like a refund for order ORD-810488. The product didn't meet expectations. Invoice INV-138062. Purchased on 2026-02-06 20:39. Please process ASAP.
451,refund_request,Refund needed #5951,I would like a refund for order ORD-323404. The product didn't meet expectations. Invoice INV-411051. Purchased on 2025-08-11 20:39. Please process ASAP.
452,refund_request,Refund needed #6465,I would like a refund for order ORD-827316. The product didn't meet expectations. Invoice INV-492213. Purchased on 2026-01-10 20:39. Please process ASAP.
453,refund_request,Refund needed #4228,I would like a refund for order ORD-272552. The product didn't meet expectations. Invoice INV-947689. Purchased on 2026-01-01 20:39. Please process ASAP.
454,refund_request,Refund needed #2043,I would like a refund for order ORD-528874. The product didn't meet expectations. Invoice INV-378499. Purchased on 2025-08-02 20:39. Please process ASAP.
455,refund_request,Refund needed #8293,I would like a refund for order ORD-250651. The product didn't meet expectations. Invoice INV-828656. Purchased on 2025-06-23 20:39. Please process ASAP.
456,refund_request,Refund needed #1399,I would like a refund for order ORD-506714. The product didn't meet expectations. Invoice INV-232958. Purchased on 2025-12-13 20:39. Please process ASAP.
457,refund_request,Refund needed #7052,I would like a refund for order ORD-277179. The product didn't meet expectations. Invoice INV-554375. Purchased on 2025-08-07 20:39. Please process ASAP.
458,refund_request,Refund needed #6410,I would like a refund for order ORD-823573. The product didn't meet expectations. Invoice INV-293258. Purchased on 2025-10-04 20:39. Please process ASAP.
459,refund_request,Refund needed #3858,I would like a refund for order ORD-703493. The product didn't meet expectations. Invoice INV-714825. Purchased on 2025-06-12 20:39. Please process ASAP.
460,refund_request,Refund needed #2646,I would like a refund for order ORD-603945. The product didn't meet expectations. Invoice INV-799551. Purchased on 2025-11-28 20:39. Please process ASAP.
461,refund_request,Refund needed #7498,I would like a refund for order ORD-836794. The product didn't meet expectations. Invoice INV-222592. Purchased on 2025-08-12 20:39. Please process ASAP.
462,refund_request,Refund needed #2609,I would like a refund for order ORD-700131. The product didn't meet expectations. Invoice INV-400066. Purchased on 2026-01-02 20:39. Please process ASAP.
463,refund_request,Refund needed #6753,I would like a refund for order ORD-188211. The product didn't meet expectations. Invoice INV-598412. Purchased on 2025-09-15 20:39. Please process ASAP.
464,refund_request,Refund needed #5711,I would like a refund for order ORD-872098. The product didn't meet expectations. Invoice INV-885678. Purchased on 2025-08-30 20:39. Please process ASAP.
465,refund_request,Refund needed #4139,I would like a refund for order ORD-897317. The product didn't meet expectations. Invoice INV-518902. Purchased on 2025-05-03 20:39. Please process ASAP.
466,refund_request,Refund needed #200,I would like a refund for order ORD-817561. The product didn't meet expectations. Invoice INV-347409. Purchased on 2026-01-04 20:39. Please process ASAP.
467,refund_request,Refund needed #2154,I would like a refund for order ORD-800569. The product didn't meet expectations. Invoice INV-573241. Purchased on 2025-09-04 20:39. Please process ASAP.
468,refund_request,Refund needed #3490,I would like a refund for order ORD-752947. The product didn't meet expectations. Invoice INV-131507. Purchased on 2025-08-23 20:39. Please process ASAP.
469,refund_request,Refund needed #7369,I would like a refund for order ORD-313597. The product didn't meet expectations. Invoice INV-871086. Purchased on 2025-07-12 20:39. Please process ASAP.
470,refund_request,Refund needed #2380,I would like a refund for order ORD-816746. The product didn't meet expectations. Invoice INV-795099. Purchased on 2025-08-21 20:39. Please process ASAP.
471,refund_request,Refund needed #8399,I would like a refund for order ORD-722895. The product didn't meet expectations. Invoice INV-715393. Purchased on 2025-05-08 20:39. Please process ASAP.
472,refund_request,Refund needed #1576,I would like a refund for order ORD-466305. The product didn't meet expectations. Invoice INV-430969. Purchased on 2025-04-21 20:39. Please process ASAP.
473,refund_request,Refund needed #3751,I would like a refund for order ORD-813124. The product didn't meet expectations. Invoice INV-987565. Purchased on 2025-06-22 20:39. Please process ASAP.
474,refund_request,Refund needed #5925,I would like a refund for order ORD-564928. The product didn't meet expectations. Invoice INV-324153. Purchased on 2026-03-13 20:39. Please process ASAP.
475,refund_request,Refund needed #6687,I would like a refund for order ORD-415960. The product didn't meet expectations. Invoice INV-320851. Purchased on 2026-04-09 20:39. Please process ASAP.
476,refund_request,Refund needed #7622,I would like a refund for order ORD-714993. The product didn't meet expectations. Invoice INV-127232. Purchased on 2026-03-22 20:39. Please process ASAP.
477,refund_request,Refund needed #2968,I would like a refund for order ORD-106454. The product didn't meet expectations. Invoice INV-902161. Purchased on 2025-04-11 20:39. Please process ASAP.
478,refund_request,Refund needed #1758,I would like a refund for order ORD-193768. The product didn't meet expectations. Invoice INV-108922. Purchased on 2025-08-12 20:39. Please process ASAP.
479,refund_request,Refund needed #8531,I would like a refund for order ORD-213579. The product didn't meet expectations. Invoice INV-157666. Purchased on 2025-12-01 20:39. Please process ASAP.
480,refund_request,Refund needed #9333,I would like a refund for order ORD-629585. The product didn't meet expectations. Invoice INV-111443. Purchased on 2025-04-27 20:39. Please process ASAP.
481,refund_request,Refund needed #995,I would like a refund for order ORD-564966. The product didn't meet expectations. Invoice INV-402288. Purchased on 2025-10-13 20:39. Please process ASAP.
482,refund_request,Refund needed #2006,I would like a refund for order ORD-784472. The product didn't meet expectations. Invoice INV-465682. Purchased on 2026-04-08 20:39. Please process ASAP.
483,refund_request,Refund needed #4737,I would like a refund for order ORD-739617. The product didn't meet expectations. Invoice INV-896308. Purchased on 2025-10-24 20:39. Please process ASAP.
484,refund_request,Refund needed #8867,I would like a refund for order ORD-692208. The product didn't meet expectations. Invoice INV-538167. Purchased on 2025-05-07 20:39. Please process ASAP.
485,refund_request,Refund needed #6422,I would like a refund for order ORD-397207. The product didn't meet expectations. Invoice INV-241522. Purchased on 2025-06-09 20:39. Please process ASAP.
486,refund_request,Refund needed #5961,I would like a refund for order ORD-675147. The product didn't meet expectations. Invoice INV-536398. Purchased on 2026-01-04 20:39. Please process ASAP.
487,refund_request,Refund needed #1485,I would like a refund for order ORD-594470. The product didn't meet expectations. Invoice INV-748915. Purchased on 2025-07-04 20:39. Please process ASAP.
488,refund_request,Refund needed #4782,I would like a refund for order ORD-594565. The product didn't meet expectations. Invoice INV-635904. Purchased on 2025-08-01 20:39. Please process ASAP.
489,refund_request,Refund needed #4024,I would like a refund for order ORD-832247. The product didn't meet expectations. Invoice INV-242768. Purchased on 2025-11-08 20:39. Please process ASAP.
490,refund_request,Refund needed #1798,I would like a refund for order ORD-307386. The product didn't meet expectations. Invoice INV-492571. Purchased on 2026-02-21 20:39. Please process ASAP.
491,refund_request,Refund needed #454,I would like a refund for order ORD-589040. The product didn't meet expectations. Invoice INV-595696. Purchased on 2025-09-27 20:39. Please process ASAP.
492,refund_request,Refund needed #7426,I would like a refund for order ORD-152760. The product didn't meet expectations. Invoice INV-391611. Purchased on 2025-08-05 20:39. Please process ASAP.
493,refund_request,Refund needed #5085,I would like a refund for order ORD-930232. The product didn't meet expectations. Invoice INV-848717. Purchased on 2026-03-01 20:39. Please process ASAP.
494,refund_request,Refund needed #2614,I would like a refund for order ORD-888734. The product didn't meet expectations. Invoice INV-886136. Purchased on 2025-06-12 20:39. Please process ASAP.
495,refund_request,Refund needed #5353,I would like a refund for order ORD-429227. The product didn't meet expectations. Invoice INV-243124. Purchased on 2025-09-24 20:39. Please process ASAP.
496,refund_request,Refund needed #9363,I would like a refund for order ORD-322311. The product didn't meet expectations. Invoice INV-277135. Purchased on 2025-10-09 20:39. Please process ASAP.
497,refund_request,Refund needed #4036,I would like a refund for order ORD-269567. The product didn't meet expectations. Invoice INV-212107. Purchased on 2026-02-20 20:39. Please process ASAP.
498,refund_request,Refund needed #7412,I would like a refund for order ORD-876626. The product didn't meet expectations. Invoice INV-866856. Purchased on 2025-09-14 20:39. Please process ASAP.
499,refund_request,Refund needed #1620,I would like a refund for order ORD-144150. The product didn't meet expectations. Invoice INV-421121. Purchased on 2026-03-26 20:39. Please process ASAP.
500,refund_request,Refund needed #5348,I would like a refund for order ORD-638769. The product didn't meet expectations. Invoice INV-508426. Purchased on 2025-07-21 20:39. Please process ASAP.
501,refund_request,Refund needed #8587,I would like a refund for order ORD-261576. The product didn't meet expectations. Invoice INV-987241. Purchased on 2025-12-25 20:39. Please process ASAP.
502,refund_request,Refund needed #4653,I would like a refund for order ORD-162294. The product didn't meet expectations. Invoice INV-173004. Purchased on 2025-12-23 20:39. Please process ASAP.
503,refund_request,Refund needed #9023,I would like a refund for order ORD-110249. The product didn't meet expectations. Invoice INV-431281. Purchased on 2025-09-28 20:39. Please process ASAP.
504,refund_request,Refund needed #9493,I would like a refund for order ORD-727166. The product didn't meet expectations. Invoice INV-873266. Purchased on 2026-03-26 20:39. Please process ASAP.
